id,origin,destination,start_time,income,kind
236,0,0,69,4717.175795221327,Human
237,0,0,51,4735.166802079286,Human
238,0,0,49,4889.272753955773,Human
239,0,0,62,4924.983441788647,Human
240,0,0,80,4934.883137056144,Human
241,0,0,38,4950.268578812107,Human
242,0,0,63,4959.361066312568,Human
243,0,0,58,5009.92015912814,Human
244,0,0,51,5051.78348307234,Human
245,0,0,64,5144.150368411208,Human
246,0,0,91,5158.4050556257225,Human
247,0,0,65,5354.15698790508,Human
248,0,0,14,5434.023139443809,Human
249,0,0,59,5480.041794665195,Human
250,0,0,60,5487.970610754926,Human
251,0,0,55,5557.427333357366,Human
252,0,0,61,5578.433439706214,Human
253,0,0,54,5654.280440205098,Human
254,0,0,43,5702.891177591027,Human
255,0,0,63,5807.233742044462,Human
256,0,0,65,5849.7981009167725,Human
257,0,0,85,5862.871835726062,Human
258,0,0,51,5913.041300376779,Human
259,0,0,52,5960.007005011629,Human
260,0,0,63,6130.868263041086,Human
261,0,0,42,6254.49597505133,Human
262,0,0,77,6427.339783247283,Human
263,0,0,79,6709.13861087917,Human
264,0,0,64,6918.069898529506,Human
265,0,0,35,6947.27484286379,Human
266,0,0,53,6995.337061486569,Human
267,0,0,31,7081.334819999852,Human
268,0,0,47,7177.938863287724,Human
269,0,0,32,7572.106998522375,Human
270,0,0,57,7592.14370769901,Human
271,0,0,11,7658.5640246764915,Human
272,0,0,36,7912.643587116454,Human
273,0,0,63,7958.958807233507,Human
274,0,0,47,8028.27043643778,Human
275,0,0,44,8029.700924090037,Human
276,0,0,47,8326.33528790118,Human
277,0,0,47,8348.421721831439,Human
278,0,0,50,8436.938288223368,Human
279,0,0,53,8795.495569618428,Human
280,0,0,59,8981.750106371177,Human
281,0,0,51,8987.033628468456,Human
282,0,0,24,9030.678864893336,Human
283,0,0,26,9095.945853089892,Human
284,0,0,33,9667.367812467324,Human
285,0,0,59,9884.322174397852,Human
286,0,0,31,10721.15711953896,Human
287,0,0,51,11049.706566164488,Human
288,0,0,58,11515.391842589095,Human
289,0,0,42,11940.25564443948,Human
290,0,0,41,12726.503958899895,Human
291,0,0,43,13351.937436366714,Human
292,0,0,77,13430.196447392702,Human
293,0,0,56,13460.811009378149,Human
294,0,0,35,14297.77376075636,Human
295,0,0,75,15725.918848752755,Human
296,0,0,49,17322.90883950548,Human
297,0,0,30,17693.100214811147,Human
298,0,0,60,19040.472291926453,Human
299,0,0,42,20793.30768626012,Human
