id,origin,destination,start_time,income,kind
277,0,0,57,8028.27043643778,Human
278,0,0,35,8326.33528790118,Human
279,0,0,64,8331.964781214912,Human
280,0,0,50,8436.938288223368,Human
281,0,0,70,8475.089255911002,Human
282,0,0,54,8689.506535985933,Human
283,0,0,53,8975.220492497892,Human
284,0,0,58,8987.822610831106,Human
285,0,0,53,9667.56212442905,Human
286,0,0,43,10450.70686878338,Human
287,0,0,63,10708.821866752483,Human
288,0,0,19,11861.36896338871,Human
289,0,0,38,11940.25564443948,Human
290,0,0,56,12197.400506638176,Human
291,0,0,26,12726.503958899895,Human
292,0,0,54,13079.31179296209,Human
293,0,0,64,13351.937436366714,Human
294,0,0,78,13460.811009378149,Human
295,0,0,68,14754.343640924068,Human
296,0,0,66,17322.90883950548,Human
297,0,0,37,17693.100214811147,Human
298,0,0,51,18628.94525544202,Human
299,0,0,53,20793.30768626012,Human
